label,Z_true,A_true,sign,R_true,beta_true,R_tracker,Z_trk,tracker_pitch_deg,tracker_sigma_R,tracker_n_hits,tracker_mode,beta_tof,Z_tof,beta_rich,Z_rich,TRD_e_like,E_ecal,E_over_p,shower_shape
p,1.0,1.0,1.0,45.8482930424156,0.9997906635464187,8.696473877210613,1.0463093550415539,41.796391991033204,13.754487912724679,7.0,week1_fullsim,0.999999,1.0387283556259057,0.9970854930077512,0.8808129213157692,0.18347166699172057,22.22397123727362,0.45606830087818184,0.17691384524483347
Fe,26.0,56.0,1.0,41.54098850275161,0.9988187732709853,30.963945678462764,26.053800815608792,44.71217136309068,12.462296550825483,7.0,week1_fullsim,0.999999,25.997598481882825,0.9991477734771657,26.00846462595803,0.09043067063331524,343.82064527971494,0.357161461461816,0.030640770230892928
Fe,26.0,56.0,1.0,108.35361317023278,0.9998261171025679,15.844509547472272,25.994534879268855,73.84970789503629,32.50608395106983,7.0,week1_fullsim,0.9860812935273932,26.157696261642158,0.9996454725201288,26.086927098104137,0.1450120636167671,1405.983549690653,0.5652849734390688,0.11149239597898793
e-,1.0,0.0,-1.0,3.212458613145664,0.9999999873487065,2.7767572609934827,0.8127078896994373,75.42907835158293,0.9637375839436991,7.0,week1_fullsim,0.9942401653284165,1.126452279889388,0.9990977524066952,1.0250533470369596,0.7837076632967522,3.072331357217749,0.9166073770532919,0.8565985798990466
e-,1.0,0.0,-1.0,23.183782346265698,0.9999999997570923,10.412851723333144,0.8717744457815085,33.74256612629604,6.955134703879709,7.0,week1_fullsim,0.9444837960525523,1.1033018582063054,0.9996616166474256,1.1366993778671806,0.8510478789284599,22.15946394476776,1.0,0.8743771076134188
Si,14.0,28.0,1.0,170.74162926026244,0.9999396093924755,10.301690220436647,13.963911824785164,45.255116753841094,51.222488778078734,7.0,week1_fullsim,0.999999,13.940914415805754,0.999999,13.954206306094123,0.19705430634419602,2090.8935587374062,0.6931170327796088,0.12344944497204509
Fe,26.0,56.0,1.0,3.5049124309298647,0.8663108582469383,2.355313271116388,26.06600045610878,42.02291548958403,1.0514737292789593,7.0,week1_fullsim,0.835533286880138,26.010883659943556,0.8672321370384196,25.954184022210832,0.11172590000973455,24.216297216764886,0.2931004821480455,0.22426527743036773
He,2.0,4.0,1.0,2.038473117786109,0.7357243670675649,5.972495542362024,1.5394682332848246,33.33319625251781,0.45327658900099577,7.0,week1_fullsim,0.734558854552691,1.9703241776008529,0.7352564839189976,1.965087977519746,0.3182709187278294,0.516501755400321,0.11971349122005337,0.09491558701925419
e+,1.0,0.0,1.0,7.1453740053954595,0.9999999974428271,34.78462303178163,0.920203990045712,61.21943989375818,2.143612201618638,7.0,week1_fullsim,0.999999,1.4200015901432277,0.999999,0.8267198500062134,0.87823688095057,6.825077015631184,0.9953736670933456,0.8905458969900141
e+,1.0,0.0,1.0,246.1950192041118,0.9999999999978461,3.654290064972802,1.0468675358796453,49.841307738632175,73.85850576123353,7.0,week1_fullsim,0.9744929231569497,0.870385660446489,0.9996464929375446,1.1225722296735225,0.9144700688732283,220.9303908835889,1.0,0.9706019182695558
p,1.0,1.0,1.0,2.454007054354905,0.9340549752539755,13.684792541863416,1.3276647891268194,39.9236793923155,0.6468625070128798,7.0,week1_fullsim,0.9760599740259945,1.4302432673671346,0.9337893546803733,0.8104303865380835,0.09932023970630151,1.435923262561705,0.632934180536485,0.16914128276480633
O,8.0,16.0,1.0,1.9751776089222959,0.7249764435393417,1.7326144709480382,8.078249289902336,53.8955414178733,0.42679638680600374,7.0,week1_fullsim,0.7390611419926115,8.093339441501312,0.7252005204695469,8.075245244928313,0.21017425751688562,11.783270555680009,0.6905333062175483,0.059873224090696314
e-,1.0,0.0,-1.0,296.1698100652399,0.9999999999985116,38.684582192705655,0.9488730581932511,67.27658041653177,88.85094301957197,7.0,week1_fullsim,0.9551415762931799,0.5927203664831184,0.999999,0.9979178119547175,0.9365128866750347,330.8950903277531,1.0,0.942575433378429
O,8.0,16.0,1.0,9.416640234294096,0.9807163100292713,5.300121885297553,8.065206708196184,38.87017872256882,2.824992070288229,7.0,week1_fullsim,0.999999,7.810104683411706,0.9809745288161558,7.972263980955425,0.1895767033979556,57.89338390405127,0.5805685614023877,0.10928864971797249
Si,14.0,28.0,1.0,2.3426498362490604,0.7804746663291693,24.473039281269084,14.001421858861866,52.09001730424909,0.5916230629149327,7.0,week1_fullsim,0.7992364470893422,14.010804877879043,0.7802285556446337,14.052131999661404,0.45031657144313725,7.058132936384889,0.23435039977877656,0.2622250615468861
e+,1.0,0.0,1.0,24.197376797400583,0.9999999997770161,2.290813760919448,0.8782229607091998,32.21442828572456,7.259213039220175,7.0,week1_fullsim,0.999999,1.0618958347939826,0.999999,1.3223547668264062,0.7673554140076927,22.480187641105534,1.0,0.840804203083375
Fe,26.0,56.0,1.0,1.08224759410877,0.47209462982292666,0.9097571235916819,26.03633332011551,30.643103845761157,0.0722878547816065,7.0,week1_fullsim,0.47376860336613125,25.97808645007101,0.4723297065437386,25.950711442729407,0.14083352467584528,10.670138711208036,0.47590545813360297,0.4231122565966064
Fe,26.0,56.0,1.0,11.329240240834089,0.9844604138628762,27.634707734644007,25.980077245952117,47.40050304762301,3.398772072250227,7.0,week1_fullsim,0.9779289632742496,25.890566214821447,0.9844464663334599,26.046326858432373,0.23587094165446,108.91105161863743,0.7321996245397655,0.39997901393564045
p,1.0,1.0,1.0,1.2294707492782355,0.7949538115825799,1.2918194032535046,0.46478684421289096,55.45593289578369,0.11847135448214599,7.0,week1_fullsim,0.8000618498915416,0.993764963573378,0.7941237186720664,1.0232172684810263,0.16902988350455816,0.59267513725569,0.43246409071845715,0.20457353871993217
e-,1.0,0.0,-1.0,25.14271613913605,0.9999999997934689,4.469041075847002,1.0839346114813795,62.7231040034931,7.542814841740814,7.0,week1_fullsim,0.9918596416420983,1.5842239814375323,0.9989808867059017,1.1236520376279027,0.9694016795223965,24.445619221259413,1.0,0.8927869800090916
p,1.0,1.0,1.0,35.288337370562374,0.999646707025487,172.47446266630106,0.6408071529673934,64.9294573769784,10.586501211168711,7.0,week1_fullsim,0.9964957980967013,1.5555045291244518,0.999999,1.041170206853439,0.2792251071918052,18.31177946465996,0.49704342376248734,0.281619123644544
p,1.0,1.0,1.0,1.0203249781448556,0.7360844460359535,1.0295199305467624,1.154190479928949,49.10395218305261,0.05546369832475909,7.0,week1_fullsim,0.7315937375038668,1.0536730220166186,0.734481981819747,0.7970797161469739,0.19048094765688842,0.5984652686142825,0.5502629851960408,0.2973581347296328
p,1.0,1.0,1.0,18.62228427949646,0.9987331191297789,9.394607492594831,1.222232928827237,30.306090475189517,5.586685283848937,7.0,week1_fullsim,0.999999,0.7427421610762871,0.9979657095740456,1.0636553998117326,0.12295401413464696,3.570473970863412,0.2053243250959206,0.1592176526804206
Fe,26.0,56.0,1.0,219.1621495523458,0.9999574893100592,117.37141022719813,25.97300008743244,69.34896152385296,65.74864486570374,7.0,week1_fullsim,0.999999,26.00495902008145,0.99952574289905,26.05291767576667,0.18375131933341893,3744.2200722053985,0.5832310852680664,0.15818350900671554
e+,1.0,0.0,1.0,9.685346351144254,0.9999999986081908,13.663119480274132,1.0416324768545668,49.889331780615436,2.905603905343276,7.0,week1_fullsim,0.9741239942893494,0.9936237552894505,0.999999,1.3700727298096058,0.8584212883352519,9.834030417529716,1.0,0.9719815968903707
p,1.0,1.0,1.0,231.4297945421554,0.9999917816676772,681.0545872871465,0.8819740836039891,79.66274699256823,69.42893836264662,7.0,week1_fullsim,0.9780864456912148,1.1530451160340545,0.9981161206483361,0.8937635411217769,0.09102650896435689,84.82961985083637,0.4401147909734127,0.5002773453955185
Si,14.0,28.0,1.0,243.5761547709586,0.9999703244545057,15.365527081263286,13.989380185323741,52.279315024015304,73.07284643128757,7.0,week1_fullsim,0.999999,14.110192192973784,0.9998358646075938,13.989321892351809,0.16949175786378168,1937.2463675518563,0.5207277405696152,0.0
e-,1.0,0.0,-1.0,3.9366611335647974,0.9999999915753096,54.84673512838706,0.2083623077471437,67.9831022721105,1.1809983400694393,7.0,week1_fullsim,0.9532953396981548,1.1135761762461804,0.999999,0.7903062920201398,0.735269184270845,4.147944251959239,1.0,0.8952764936242186
e-,1.0,0.0,-1.0,26.930067318755068,0.999999999819974,237.56225377008994,1.152432673919922,73.67864254296234,8.07902019562652,7.0,week1_fullsim,0.9900446263120712,1.4404125525074156,0.9980780689634946,0.6881396676838158,0.9458588742002341,25.994376959919585,1.0,0.8584552512194257
p,1.0,1.0,1.0,113.96842885435896,0.9999661127447689,276.30349387325344,0.8164671416796497,75.62887526711894,34.190528656307684,7.0,week1_fullsim,0.9578654145099158,1.1785511679088059,0.9993933662350044,1.2254704309018591,0.144391682078065,32.47246288073375,0.2728391693219938,0.2495923551223825
Fe,26.0,56.0,1.0,57.104275358396734,0.999374378024124,49.18243753967052,26.017256803190012,52.078871619719834,17.13128260751902,7.0,week1_fullsim,0.9804163014615501,25.960416539732346,0.9991594383307074,26.020700374314117,0.16764797028442022,1138.2291294787315,0.6729526946978668,0.37834030760153026
Si,14.0,28.0,1.0,76.37162164817913,0.999698264116705,16.634956367066263,13.987148576674572,62.70933903884942,22.911486494453737,7.0,week1_fullsim,0.999999,13.902816550575498,0.9998654968297205,13.967885472984793,0.1677973753836581,459.71162208677816,0.468531720711104,0.1497648320173967
Fe,26.0,56.0,1.0,4.429475776329422,0.9097856141465651,12.343880345363907,26.073111446883672,37.11863509973077,1.3288427328988266,7.0,week1_fullsim,0.8995859472175042,26.026071611862406,0.9097845757857081,25.996011488435727,0.14516697345126636,62.19598637586613,0.4775723818262197,0.17604298515135677
Si,14.0,28.0,1.0,188.15954862497927,0.9999502718088291,38.88059176183643,13.94447312925163,74.51710159853042,56.447864587493775,7.0,week1_fullsim,0.9936640712445463,14.045240743146648,0.999999,13.989487471128472,0.06041318723629109,915.4251217149356,0.3546001213163007,0.04925252265371402
e-,1.0,0.0,-1.0,3.83459159624627,0.999999991120842,5.8720142814363445,1.1376672453452057,52.37890411449362,1.150377478873881,7.0,week1_fullsim,0.9615816447631561,0.4499126501527543,0.9992241858400497,1.1823970085874944,0.8421996097972062,4.2721780315312925,0.9469951693075603,0.9555300614225662
He,2.0,4.0,1.0,39.5609450962607,0.9988768903807966,397.792015658862,2.222661487963645,76.74945912782829,11.86828352887821,7.0,week1_fullsim,0.9977528601395229,1.886580755042585,0.9996079956755715,1.865328652496805,0.1392725333480568,0.0,0.0,0.3983345061024187
C,6.0,12.0,1.0,155.4311812465415,0.9999271274756387,23.879312305402685,6.034436564508344,49.23910203446015,46.62935437396245,7.0,week1_fullsim,0.9920761515371711,6.14664241465647,0.9995956026733549,6.038632227304249,0.11041948900427576,436.0818883304562,0.49542164174818915,0.2986298004401663
e+,1.0,0.0,1.0,7.771604009675114,0.9999999978383335,70.95144067505137,0.5997691738428912,70.63100684101815,2.331481202902534,7.0,week1_fullsim,0.999999,1.0381211049532912,0.9992108304879477,1.1393337639509769,0.7698341783104654,7.271150857018653,0.9975666217435346,0.7929433653126255
Fe,26.0,56.0,1.0,23.31853197364988,0.9962656372241135,81.41068638926694,25.969264279913148,62.792338074085805,6.995559592094963,7.0,week1_fullsim,0.999999,25.908098551632662,0.9962734127973949,26.056916851508056,0.2263065957402142,344.39049775775584,0.44702706837013495,0.12057996442565036
C,6.0,12.0,1.0,51.34325593950756,0.9993327540748476,1.3820238971983845,5.874103931651126,66.97373886415758,15.402976781852267,7.0,week1_fullsim,0.999999,5.959366672215379,0.9992489728931595,6.005797652967499,0.13471147117643212,119.87986438410816,0.4755263768210474,0.21147199038169953
Si,14.0,28.0,1.0,199.51547864637305,0.9999557711567207,21.103040429735866,14.062192138197261,48.12700778795555,59.854643593911916,7.0,week1_fullsim,0.9953771789476362,14.028474585511413,0.9995926017796536,14.046278595290385,0.17868363450401517,1395.769735397903,0.7569591838701606,0.23424057468627718
p,1.0,1.0,1.0,12.877781815974595,0.9973562489578714,48.92978047631009,0.9869185854959477,63.9869354375483,3.8633345447923784,7.0,week1_fullsim,0.999999,0.9976289734305361,0.997043578388109,0.8741391364554381,0.1411725764106164,9.02057457569461,0.7873272825271738,0.33295192628458026
O,8.0,16.0,1.0,31.203904728579356,0.9981965934396643,251.56804448798283,8.0513019461424,76.82208519686984,9.361171418573807,7.0,week1_fullsim,0.9873626741453293,7.998086411597104,0.9985625061686318,7.951174355647501,0.10510187028684649,101.41589493776512,0.34741685525661414,0.19673445906598477
e-,1.0,0.0,-1.0,2.245128419600074,0.9999999740983383,1.9509527299294813,0.7082473730632808,68.2522053669706,0.5452682898283179,7.0,week1_fullsim,0.9923407819799069,0.8364179545482909,0.9997901753895717,0.7698359597692611,0.5886695097211573,2.356714225937809,0.9564121728478985,0.8534965257681556
e-,1.0,0.0,-1.0,1.4506570680741713,0.9999999379587609,1.1822313773980933,1.5051286889720634,33.43099109953718,0.20422119160022567,7.0,week1_fullsim,0.9751656400912301,0.9902565991493756,0.999999,1.1983496020618276,0.6897811803320435,1.5842942929461756,1.0,0.8533194751689528
O,8.0,16.0,1.0,1.1300455543471537,0.5158777284581145,1.0622426908524882,7.911817063927171,48.453946462415075,0.08632757962822965,7.0,week1_fullsim,0.5254529163366528,8.16011193923019,0.5161367399445171,7.921661559438894,0.05269779304189745,8.24977233539479,0.6963875700495563,0.0
e-,1.0,0.0,-1.0,15.155007257060642,0.9999999994315428,20.45988891398433,0.5748505177044727,31.360218827871524,4.546502177118192,7.0,week1_fullsim,0.9975805065805948,0.6857205261691157,0.999999,0.665698656420353,0.9795612155629437,15.994005678315919,0.9904427513453319,0.8331844973823068
p,1.0,1.0,1.0,22.48083308291276,0.9991301670464623,115.21495757271995,1.287979662334595,54.5590441478162,6.744249924873828,7.0,week1_fullsim,0.9995887709903145,0.6389412724022866,0.998793200744068,0.7880222299733143,0.26369220809167077,9.037853608916668,0.3752400676407448,0.23024415895328193
Si,14.0,28.0,1.0,1.6365053284737332,0.6572592710384338,1.398832092732769,14.021203323569258,56.85499363701993,0.29146252819219787,7.0,week1_fullsim,0.6722099343861732,13.959885126207771,0.657788328023259,13.899457223549547,0.19974245905497737,14.621701048524033,0.582134599766279,0.1665295785977231
He,2.0,4.0,1.0,2.809301827213683,0.8315477205819373,2.6298583655472023,2.2043963468921004,78.65930427087916,0.8395609863480785,7.0,week1_fullsim,0.8338155245624683,1.5704624900280644,0.8329167111766106,1.742691119274867,0.14096351708897206,1.4413696098369568,0.19454193807760328,0.1425458763068212
He,2.0,4.0,1.0,4.567302318350612,0.924970854692079,9.745934421063335,2.2278276230689986,53.294032567534416,1.3701906955051837,7.0,week1_fullsim,0.9268403805353298,2.0166709536848404,0.9258855412884507,1.9224506536188362,0.21212734096363678,6.979269194441224,0.7113727766390352,0.18446801658394113
p,1.0,1.0,1.0,161.35986649298417,0.9999830945970307,4.864063701031809,1.1132565518025974,54.75912100032345,48.40795994789525,7.0,week1_fullsim,0.999999,1.114088162091695,0.9987519260302065,0.7070604523620485,0.10192280006358603,116.79223097010818,0.514076863644211,0.24815897466128
O,8.0,16.0,1.0,1.7614885316191509,0.6844017954507231,1.8081621729266764,7.968031905914062,74.48516688053422,0.34327108613736657,7.0,week1_fullsim,0.718969422055943,8.155206580464226,0.684746008201252,8.01694176123308,0.22264849269460654,6.770471986119641,0.39401522493004065,0.2511326395310118
Fe,26.0,56.0,1.0,16.331381127383292,0.9924306559706426,1.8658333195752481,26.0751306419355,52.53972457924875,4.899414338214988,7.0,week1_fullsim,0.999999,26.040996324268875,0.9923002851143226,26.02400887092034,0.1927667285185981,122.37934552132292,0.33596481025229635,0.1235751781212601
O,8.0,16.0,1.0,90.07731770864689,0.9997830721265654,6.948044080727715,7.9467827378655285,45.375321296017844,27.023195312594066,7.0,week1_fullsim,0.999999,8.001398946854737,0.9995655600864888,7.926986949903004,0.14766718497773668,331.9405625445877,0.5700728667134242,0.2269790464595304
p,1.0,1.0,1.0,143.0621679376472,0.999978493785259,17.985609577196712,0.7845955525756649,43.56980563223636,42.91865038129416,7.0,week1_fullsim,0.999999,0.6921683169793533,0.9986075105543931,0.8951121755909315,0.26380954912506616,77.89773139295913,0.4823400672317531,0.14906900844030982
He,2.0,4.0,1.0,52.117133905687126,0.9993524034837198,28.564820418776865,2.1347425230390646,72.9464451252413,15.635140171706137,7.0,week1_fullsim,0.9688996242690514,2.223980872627197,0.999999,2.0359710574834016,0.1445206473718828,42.95476363211918,0.3617169984657566,0.33736734465217644
e-,1.0,0.0,-1.0,4.5478311863382075,0.9999999936875007,68.8163815621596,1.0568773594153602,56.80686917829625,1.3643493559014621,7.0,week1_fullsim,0.999999,0.9983625709659503,0.999999,0.638572967834286,0.8261844173931917,4.713140037727019,0.9624119144483024,0.8484708737331006
e+,1.0,0.0,1.0,1.9987948305012138,0.9999999673206383,44.919912493052735,1.193351227878616,30.598777071151034,0.43658385992617443,7.0,week1_fullsim,0.9657940950815158,1.302017110525084,0.999999,0.633500135550438,0.8439541078643481,1.8444363978905298,1.0,0.7720541827344427
p,1.0,1.0,1.0,2.4611211684264838,0.9343990262970264,15.489038358384498,1.3253494512373931,34.80235089823384,0.6504751409088391,7.0,week1_fullsim,0.944573397447863,1.2840432078476904,0.9361630972119285,1.017204465150996,0.1483425636600788,1.6537490864363757,0.6337195413370182,0.25233982185115655
He,2.0,4.0,1.0,80.92170501407404,0.9997312289933852,6.078042465875646,1.7243962687931087,65.87796154263509,24.27651150422221,7.0,week1_fullsim,0.987278663836034,2.2233011079468636,0.9988031722526043,1.974552129645783,0.27272965248972136,103.01409539224053,0.6503287745725015,0.032133047671192794
Fe,26.0,56.0,1.0,5.426861340807438,0.9371317147217688,9.657619959922014,25.96477826673674,75.7955043781624,1.6280584022422313,7.0,week1_fullsim,0.9145544486473817,26.073359331592904,0.9369443716320092,26.029814538290545,0.2589421297889327,43.05328960847311,0.30180548219079995,0.4145838764771138
Si,14.0,28.0,1.0,6.869892486126161,0.9646590521869942,61.1983748170105,14.123681134012749,50.79859376585888,2.060967745837848,7.0,week1_fullsim,0.9245263025638132,14.009508491802075,0.9637546184518803,13.98213511366221,0.07223901326521293,45.133331179923886,0.44207864900149646,0.1940545030570213
e-,1.0,0.0,-1.0,2.7214091110479663,0.9999999823712167,1.5542177714405854,0.9643544538430807,37.791540165411185,0.7895591139676091,7.0,week1_fullsim,0.999999,0.6614801958904792,0.999999,0.9914123915897568,0.7263804669995478,2.669866390845361,0.9403989682066913,0.7541270782937514
p,1.0,1.0,1.0,11.930780679021291,0.9969219117704301,167.51260501202842,1.4494896340063559,70.3875720647697,3.5792342037063873,7.0,week1_fullsim,0.999999,1.2880075878588362,0.99730190584566,1.0800397103386497,0.29220257557767954,3.600678062529611,0.2818810247957414,0.2756986211269352
e-,1.0,0.0,-1.0,6.740639745410566,0.9999999971265225,50.28177228681506,0.5131465396791668,49.64633415373807,2.02219192362317,7.0,week1_fullsim,0.9873661410686221,1.6586400679193196,0.9978983996496171,0.9062429247763476,0.7422004192849367,6.703199864446401,1.0,0.8321597725578171
e-,1.0,0.0,-1.0,7.662562963533914,0.9999999977763732,46.82832887753382,1.1235318006485058,50.96115546096037,2.2987688890601743,7.0,week1_fullsim,0.987938744921979,1.459210710197652,0.9992860344099745,0.7190538554763257,0.8261304640483574,7.766302723745995,0.9687416199368015,0.7897018387939603
p,1.0,1.0,1.0,1.2125579752809732,0.7908760127898696,1.1839407041724108,1.026507228545185,74.14232746636262,0.11272327314944817,7.0,week1_fullsim,0.7904583478837219,1.2305500685389745,0.789940155882863,0.905750825036836,0.14774880586739683,0.1379929861081031,0.11402633417942415,0.47264949271891477
Fe,26.0,56.0,1.0,13.990731247536548,0.9897282536352082,25.312241415251773,26.078202016584893,41.57299712395229,4.197219374260964,7.0,week1_fullsim,0.9886617203495788,25.904017743418287,0.9897344084319594,25.928007357415865,0.11538044015129077,118.36109207303704,0.3411387615125343,0.12019949462345536
e+,1.0,0.0,1.0,1.8930761995345506,0.9999999635687724,1.6148905321312788,1.8349706879558556,51.5110041959698,0.39363312092894936,7.0,week1_fullsim,0.999999,1.2617050908599925,0.999999,0.9033965649420969,0.8041687497777917,1.9474275249707191,1.0,0.8192303074513719
O,8.0,16.0,1.0,21.229349778488068,0.9961160086351766,54.943751627601145,7.9857820302600855,67.17194244842844,6.3688049335464205,7.0,week1_fullsim,0.999999,8.241817277490242,0.9959416730452948,8.12681182369384,0.07766845711762682,58.9218849338717,0.3724746749759543,0.0063904195457222535
He,2.0,4.0,1.0,45.46205723158573,0.9991491854987037,22.630064481648564,2.1286463685115513,49.85897448800745,13.638617169475719,7.0,week1_fullsim,0.999999,2.425952103319746,0.9981056465019541,1.9843700851005968,0.29824911593142933,40.578386668619316,0.5270399225330373,0.1748363037064741
C,6.0,12.0,1.0,22.530566435355798,0.9965494288964213,5.195856077810136,5.876578393225472,34.94091536585024,6.759169930606739,7.0,week1_fullsim,0.9966931065509718,6.052213471955199,0.9968684881496983,5.953287625690244,0.24718325669840305,30.12308584082147,0.29746400941958384,0.043717911838537044
Si,14.0,28.0,1.0,2.3058148288518057,0.7756084195193482,6.984462750181757,14.0207405379914,43.12205430298456,0.5738924919129351,7.0,week1_fullsim,0.7919723404734578,13.972634424294721,0.7761633751532644,14.001778492943076,0.14342576878273486,6.366050689074413,0.21679179766373236,0.008197226808934949
Si,14.0,28.0,1.0,33.66149641178378,0.9984497208163197,60.15784344212242,13.908191290409336,69.61167131938677,10.098448923535134,7.0,week1_fullsim,0.9955769279181926,13.944633571201244,0.9975628548985769,14.02104858980907,0.09532039636062449,153.2333419954162,0.3731190670832371,0.0
Si,14.0,28.0,1.0,10.532987501765422,0.98449780055862,162.62446360318435,14.012397809614216,75.30632927334706,3.1598962505296266,7.0,week1_fullsim,0.990251277537636,14.074558345085988,0.9846778223733959,13.97233431829892,0.14585062892830786,107.34960160937732,0.5466280233964577,0.49015375019247026
He,2.0,4.0,1.0,7.767122366232557,0.9720330467507787,8.519868015935335,2.352082997817596,42.02908533159549,2.330136709869767,7.0,week1_fullsim,0.9773812979360503,2.1670201506845537,0.9722265873111962,2.030674556828029,0.24827616942510186,10.31510335345445,0.6446551235264306,0.2591760538079243
e-,1.0,0.0,-1.0,2.3363460681847874,0.9999999760814053,29.900640247075117,1.2149366456430186,45.05612568389142,0.5885696392310653,7.0,week1_fullsim,0.9745246528413459,1.4750960837171065,0.999999,1.0101007449510027,0.8344040208098712,2.4624854735855584,0.9881075171835846,0.757258241737028
Fe,26.0,56.0,1.0,290.45448771633016,0.9999757961194727,104.85069517561178,26.020894547361305,70.77778860319924,87.13634631489904,7.0,week1_fullsim,0.999999,26.050140955946517,0.9995382700556357,26.02424815724574,0.1624351260463128,5715.661852286289,0.6017019066584604,0.1322171637270972
Fe,26.0,56.0,1.0,9.390677050536556,0.9776184874165327,25.830973290452842,26.03327694336503,39.50637482032386,2.8172031151609667,7.0,week1_fullsim,0.9833306323391964,26.14930206499578,0.9776521342853572,26.036785410143782,0.20673585755621057,139.16875085280842,0.5123669452784892,0.23514828209697158
Si,14.0,28.0,1.0,13.50471145178096,0.9904833786634296,20.796454585789302,14.006235909110055,43.228490521968965,4.051413435534288,7.0,week1_fullsim,0.999999,13.820761250559384,0.990506084139874,13.92864209558487,0.23532985749828678,74.6005106111967,0.4492546059285028,0.1330872677949691
He,2.0,4.0,1.0,1.7131546473744519,0.6742239121611326,2.4138605380983438,1.9973029881534845,40.42562843655256,0.32563538441253714,7.0,week1_fullsim,0.6570763996746354,1.9562228185148542,0.672558518267401,2.0525090561633403,0.24463193097183614,2.162741871633809,0.5561507220949272,0.19925064235590684
p,1.0,1.0,1.0,47.12255238206746,0.9998018286498022,355.00841389736263,1.3194385116514213,77.70494891569196,14.136765714620237,7.0,week1_fullsim,0.999999,0.4520661251775755,0.999999,0.8652753138346296,0.14772939466846968,6.003701389680016,0.1291367262869742,0.0
e+,1.0,0.0,1.0,5.013944191721268,0.9999999948066088,294.91629716170183,0.7739546005359745,73.61918016107992,1.5041832575163803,7.0,week1_fullsim,0.9833052454987948,1.7595242241082625,0.998161329228906,1.0933941433254437,0.7981288343711295,4.892268084186261,1.0,0.9987636174551443
p,1.0,1.0,1.0,68.15201774698755,0.9999052436280975,75.28360807721988,1.2684016832284306,67.64239113756223,20.445605324096267,7.0,week1_fullsim,0.999999,0.8541303470859358,0.999999,1.098011754479295,0.09398712312441229,27.02681968789349,0.44331193841972133,0.017607830378870704
p,1.0,1.0,1.0,1.4664997831515083,0.8423464429496894,1.4908515812740415,0.7448529419101741,71.74358589026114,0.21111723688312536,7.0,week1_fullsim,0.8622389046653588,1.3678146058433516,0.8413282979294102,0.8093286678606539,0.22188090190382942,0.4360241344791388,0.31871257233442063,0.22206222462164343
p,1.0,1.0,1.0,5.436283330688571,0.985430300336648,18.701672662891458,1.4045576963525028,43.8527158266058,1.6308849992065713,7.0,week1_fullsim,0.9954283041992386,0.44083562398401754,0.9869922221186344,0.985859993892329,0.26250660505485,0.0,0.0,0.06949253729080393
Fe,26.0,56.0,1.0,70.31972426371945,0.9995873007138507,20.632620730786513,26.03603318857421,49.68720484181242,21.095917279115834,7.0,week1_fullsim,0.999999,25.884769619822023,0.9994173689448757,26.039639677049024,0.11715076387176676,351.47756238208535,0.18595486383313486,0.30306013431816053
O,8.0,16.0,1.0,9.571020940333272,0.9813162007162864,8.221428616360745,7.911928019580572,46.23434064858054,2.8713062820999813,7.0,week1_fullsim,0.9894516785418774,8.17759632411395,0.9815101466895565,8.07472985760053,0.14814246563532768,21.831581031174405,0.310202018649793,0.17666540539854797
e+,1.0,0.0,1.0,1.2159888712722193,0.9999999117020213,0.9565333706650699,0.6693175707663463,37.48405520517112,0.11388003001494154,7.0,week1_fullsim,0.9949455134503056,0.7009963022453913,0.999999,0.9244040571155591,0.756534848800199,1.1791951774633496,1.0,0.8618009674894426
O,8.0,16.0,1.0,90.32171440133327,0.9997842441059616,18.93489933267503,7.943562860885989,41.072923912749275,27.09651432039998,7.0,week1_fullsim,0.977507251723766,8.257855345773171,0.9996445178511427,8.014306468828494,0.17551051823436306,290.1751327184168,0.4911527000514658,0.2088643331683252
O,8.0,16.0,1.0,246.54832788532852,0.9999710355963232,62.376484740746605,8.04977718624079,52.42287595923668,73.96449836559856,7.0,week1_fullsim,0.999999,7.945573946567551,0.9992752851887261,7.943717806651806,0.16784538271065128,287.5643398698189,0.16706968974023162,0.13086429638130234
C,6.0,12.0,1.0,8.563881552153664,0.9768238747486396,52.69378065862808,6.087058590276587,79.24488406718228,2.569164465646099,7.0,week1_fullsim,0.9686770984185559,6.19395966181621,0.9769965561171482,5.9976336989630346,0.20392918039506042,36.982303346677554,0.6199949893633695,0.30303717440468997
Fe,26.0,56.0,1.0,34.65501962010047,0.998304027793961,22.723914616539552,25.952166902092884,34.53756375457334,10.39650588603014,7.0,week1_fullsim,0.999999,25.90426866841114,0.9983803523291795,25.95117938570788,0.16346848184771898,452.437250816895,0.6068068922155222,0.12209378381275277
Fe,26.0,56.0,1.0,8.377255774630987,0.9721140276340624,15.01962974630064,25.946988934368946,49.056831890997294,2.513176732389296,7.0,week1_fullsim,0.9936553603439721,25.99686633840227,0.9720261863297193,25.959722814760596,0.25587774995332707,136.82081455079248,0.6101813653157634,0.14953650427983511
He,2.0,4.0,1.0,23.70058050892268,0.9968801514661619,20.93424139765987,2.131595891579725,48.415122522367035,7.110174152676804,7.0,week1_fullsim,0.9686610750757618,1.8646319860661478,0.9970467326544534,1.7964784745640467,0.1195088114562134,21.13099219555071,0.4122851809892163,0.3382745249333336
