label,Z_true,A_true,sign,R_true,beta_true,R_tracker,Z_trk,beta_tof,Z_tof,beta_rich,Z_rich,TRD_e_like,E_ecal,E_over_p,shower_shape
e+,1.0,0.0,1.0,16.83379694186457,0.9999999995392708,17.193727124487072,0.981694943131864,0.9769668828886379,0.3855657533041562,0.9973930314346636,0.6591526367649998,0.9345290915511383,16.38124288635432,0.8729991273894695,0.8912271411326796
He,2.0,4.0,1.0,106.241675250034,0.9998440461290053,110.81110152369762,2.059562800016093,0.999999,2.0690131431709213,0.9993579045357303,2.243937808920981,0.21892431046900845,148.07015514695232,0.6024159669496826,0.22449089089986035
Fe,26.0,56.0,1.0,45.92764008608831,0.9990333291911342,48.169386077035384,25.92784920777405,0.999999,25.976394353651518,0.998995187184231,25.981664959112976,0.24186196897504167,1123.9803233559905,0.8310894525259183,0.17899498683017018
p,1.0,1.0,1.0,284.09409314964444,0.99999454619468,266.1825815383795,1.19364553619004,0.9825895018672346,1.247651075216899,0.999999,0.6061340352544322,0.17883497418747557,164.93639264565357,0.5342283305449342,0.26678612018567827
e-,1.0,0.0,-1.0,32.43085017056093,0.9999999998758651,32.2109822850348,0.9630487450733267,0.9987496453744532,1.2258412634056697,0.999999,1.1243103003964576,0.809473176196873,34.19025812477364,0.9715244336523744,0.8469262443065518
Si,14.0,28.0,1.0,18.24249334208175,0.9947508478183371,18.466561114017445,13.955598420506664,0.9753108782100869,13.884083501345273,0.9949709655906118,13.961816771649668,0.21915935120069222,48.10025675955889,0.1824852979578958,0.06512006314385604
Fe,26.0,56.0,1.0,27.589945206998753,0.9973281504358509,27.075757260495934,26.042931430044547,0.999999,26.055103786077165,0.9974392155704244,25.96666281821055,0.20836400626693224,532.188751269847,0.6411933733023374,0.1852260052563096
O,8.0,16.0,1.0,153.19666873414863,0.9999249863891716,152.40864422046076,7.993711603424914,0.999999,8.263586746604469,0.999999,8.027796347405229,0.10851252435129727,920.556699293182,0.7181706640867827,0.22795818786865824
O,8.0,16.0,1.0,1.0870808088253412,0.5012643612449946,1.0823613918270878,7.96607034985689,0.503456785581856,8.096655804193201,0.5003311456238999,7.961080687219869,0.1165379200267809,3.6236572127778395,0.39876722170987594,0.2307478691940818
p,1.0,1.0,1.0,14.30794366226038,0.9978567383606219,14.452761808414516,1.1562077063388525,0.9965266162928889,1.1746327135955204,0.9974169382496305,1.26512295826712,0.18835874869332292,6.723427161414504,0.44399223588195763,0.0
p,1.0,1.0,1.0,10.435615279918169,0.9959823871901754,10.477471761055739,1.4141222534646865,0.973246121163065,1.0152542422277098,0.9981307961553554,0.7344591356587777,0.12257549011494981,4.1755017760771045,0.37828453851632315,0.40038128325996686
Fe,26.0,56.0,1.0,229.8705930040879,0.9999613575241726,232.51819881855417,26.0222279126327,0.999999,26.048132041422964,0.9998060097508488,26.010859791511933,0.23408624457629595,3733.8213183407097,0.6649563932144477,0.0
Si,14.0,28.0,1.0,2.9098062578142603,0.8403953369011218,2.931691065525877,14.028301641469698,0.8707221331668883,13.867728653904992,0.8409963768901078,13.906405263404325,0.17087307161648904,31.456263534577023,0.7023515663191549,0.19809507135392923
He,2.0,4.0,1.0,1.1568624345136496,0.5247770253178796,1.1571857523013636,1.9803660143961843,0.5295542400708765,2.191508312590703,0.5237698505377989,2.0999708436250084,0.18248780487118893,0.9380095519744518,0.43606449959409055,0.1943375284757698
p,1.0,1.0,1.0,36.70725922896018,0.999673479145317,36.26324081649741,1.0195568330934817,0.999999,1.3199219625728038,0.9995395737629764,0.8864919869136996,0.1925667143515619,18.143045524016127,0.46667596996401484,0.3843429684583819
e+,1.0,0.0,1.0,35.33846616727417,0.9999999998954522,35.42127609291998,0.8521472581736748,0.999999,1.3769587230242786,0.999999,1.0627705839020218,0.8628643332596092,31.766712529292718,0.968379771351206,1.0
e-,1.0,0.0,-1.0,6.180727876379113,0.999999996582325,6.0099404899001305,1.272412957368911,0.9826821554620084,0.5712021563150573,0.9985832657462576,0.8832372909621268,0.9327111219966261,4.879082634322003,1.0,0.8440520405543568
He,2.0,4.0,1.0,21.72834729185213,0.9962913743201248,21.471853728251023,1.7474815331708315,0.99173662964122,2.1932739308945504,0.9952836216876891,2.318544182706404,0.12235474301375929,8.032977552663729,0.21675674740742676,0.3134090982153046
C,6.0,12.0,1.0,30.063307984630097,0.9980575617107041,30.35672643615125,5.727663211211764,0.9911597952687755,6.057161169435155,0.999029989405647,6.012790659859888,0.2214505638295763,94.12439305967966,0.49622416425080973,0.11756768027375854
O,8.0,16.0,1.0,7.490677486218227,0.9700243202775105,7.4737238506948485,8.046221274221214,0.9723861713182899,8.277170679081532,0.9696129884981722,8.03886339945536,0.2868352281533376,56.357194701539086,0.8760200158209928,0.0
Si,14.0,28.0,1.0,11.00673821657916,0.9857758466350388,10.87527242160412,14.048816294324428,0.9821513236750601,13.938312426194058,0.9859438132722229,14.005587784334303,0.21086338406661576,52.355642023654305,0.34602104975538045,0.0
p,1.0,1.0,1.0,2.2451716016184857,0.9226702294698341,2.2531578548636686,1.1652407852132796,0.9385659453128828,1.1969796639521353,0.9234128283262207,0.7619281956740341,0.25470187172094105,0.7491179197637831,0.33474326570909574,0.09414439203806144
e+,1.0,0.0,1.0,81.26853200437895,0.9999999999802319,73.10653095930573,1.035752723780857,0.999999,1.0788739486476229,0.999999,0.9664460741663782,0.9256759003433517,84.1427691925673,1.0,0.9039324840069564
Si,14.0,28.0,1.0,9.205551465729421,0.9798486582071496,9.195248092956446,14.053116866043029,0.9916851785590723,14.024423349933894,0.9798878171301585,14.015475901683764,0.17106641608669607,75.42469830081228,0.558731417378493,0.2509507006149873
Si,14.0,28.0,1.0,39.717576547696055,0.9988857164017226,39.7993037315232,14.08815492241521,0.9834405128788432,13.981676264926584,0.9990724279477906,14.045414680467172,0.2563005253125813,186.52046840270918,0.3613430890002212,0.0
C,6.0,12.0,1.0,11.397610405828411,0.9867157107349689,11.406812358850889,6.000073865643783,0.999999,5.90324464149072,0.9863832505689117,5.946224187358631,0.11172788827649269,31.770335964178912,0.41751383562164057,0.10201623630291716
e-,1.0,0.0,-1.0,2.5230568733914898,0.9999999794904597,2.547647191555586,0.9548843609643306,0.999999,1.5740625451473118,0.999999,1.0400343966733487,0.8884561569635956,2.675431661647803,1.0,0.8022865177287681
He,2.0,4.0,1.0,54.396320402018034,0.999405487332963,54.637911168800436,1.605785129285507,0.9695881432563653,2.2090923824982487,0.9990968519156797,1.8205651782606664,0.07158052856379134,66.68845006211805,0.4899961708437379,0.26080937509480234
C,6.0,12.0,1.0,10.809197685656198,0.9852627386328247,10.866918752320581,5.845307143263371,0.999999,6.295272337540112,0.9859990159482215,6.009451384591058,0.3018471872324597,21.534054263886187,0.4048978101614906,0.2736241010316801
Si,14.0,28.0,1.0,2.8783715503390432,0.8376977655425897,2.8718391047271807,13.92868987090147,0.8543790691504629,14.056644710194979,0.8374100145378093,13.956947601217934,0.1892392739786177,15.901356876244298,0.34110416801625326,0.3882982740391884
C,6.0,12.0,1.0,205.29854355691816,0.9999582276763928,187.25336399203331,6.024238225545243,0.999999,5.921694473938301,0.9984642925880718,6.064044120481187,0.029977308333094296,586.9031533369297,0.5929234243762994,0.2111282001930665
He,2.0,4.0,1.0,163.25282010536142,0.99993394234315,173.241704277098,2.1690873212989845,0.9707802594517202,2.001223350988958,0.999983932090545,1.8292221436194214,0.08243273373884065,168.30049100093586,0.5015008158828432,0.23713385035689444
He,2.0,4.0,1.0,63.27893303165409,0.9995605768267797,62.40301749723773,2.1900317905612408,0.999999,2.1572447095605303,0.999999,1.8856943301784226,0.26625314591971494,43.977771500934544,0.48050871657933425,0.0
He,2.0,4.0,1.0,26.728493385434422,0.9975445181628506,26.40346501168046,1.9365760868522461,0.999999,2.154079211763397,0.9934328172429446,2.10320044359097,0.10991766964405786,14.614715602201258,0.41417115195859555,0.2763713529120918
e-,1.0,0.0,-1.0,35.37280393999407,0.9999999998956551,35.96820505201929,1.4524989100241288,0.9973114134442793,0.7021445602128543,0.9992404752062651,0.8243290818919051,0.8621321881995652,34.52324265748756,1.0,0.8198183000052619
e-,1.0,0.0,-1.0,7.803269171480259,0.9999999978558417,7.68015287827704,1.0990744966778143,0.999999,0.9594611936875899,0.9986993046220226,1.07261924365182,0.7735925171761339,7.759757493740658,0.8995395132380116,0.8651246773705608
Si,14.0,28.0,1.0,4.480837253571934,0.9223790309505676,4.434509615507887,13.939533571037337,0.9508384931109934,14.00802343088,0.9221176660573116,13.98414906190851,0.23184380389335207,35.113037647448856,0.4577335143072868,0.2732699086018698
p,1.0,1.0,1.0,29.282918211265848,0.9994870622834664,29.400346958052086,0.9498698469635782,0.999999,0.29013421634176995,0.9980454414897258,1.0188186360751128,0.20168165824591108,23.584585333896655,0.8101613772476153,0.0
Si,14.0,28.0,1.0,68.09093205931339,0.9996204563585207,63.50749385474123,13.931031123250436,0.999999,14.022648510490203,0.999999,14.09042971585006,0.12063750379941998,318.64149534713346,0.32205249274333664,0.1622082976317165
He,2.0,4.0,1.0,16.84726795742747,0.9938537492569106,16.49688339615404,2.282768399594376,0.9988454584775878,2.037649224360104,0.9938534836941657,1.9085122633328606,0.14610719129582275,36.53507545335317,0.9041633155485125,0.22550272542555888
Fe,26.0,56.0,1.0,165.3407424735143,0.9999253123961658,159.77066794129678,25.8955531510718,0.999999,25.95734775114339,0.9997138576589248,25.962878032598685,0.07169152396549866,1684.694112406497,0.36678197712849026,0.23799547187224462
e+,1.0,0.0,1.0,9.164940148290741,0.9999999984456431,9.33398226812792,0.5067913557954717,0.999999,1.084970993073098,0.999999,1.1138748294505478,0.8144392215661261,8.982521753693563,1.0,0.8504000293117312
e+,1.0,0.0,1.0,8.561840354000138,0.9999999982189515,8.704958143800017,1.5160490046844495,0.986080771284478,1.4867080060200186,0.999999,1.3293438631723453,0.7979241625153979,8.026806372611565,0.9916183734290616,0.9164207668368988
C,6.0,12.0,1.0,11.325753983291335,0.9865500076230936,11.256744719459167,6.009422777260305,0.999999,6.141308324383254,0.9870354731813153,6.005225298861298,0.10729716995181479,25.768306960894176,0.3036819297215544,0.21840241112497438
Si,14.0,28.0,1.0,55.511800956330006,0.9994291198665666,55.98895837615449,14.047405394863908,0.999999,13.964807499237537,0.999908970387333,13.953922106671758,0.1446259578800634,244.26508653747888,0.34427098978696263,0.0
e+,1.0,0.0,1.0,1.1695325566030552,0.9999999045479356,1.168846841015094,1.2515904200902543,0.999999,0.4595862232754431,0.9988393280096678,0.8099586654622138,0.7963100357421444,1.103286181207809,1.0,0.7797937952994503
C,6.0,12.0,1.0,7.5236568565687225,0.9702749612320382,7.4496257990467445,5.986047516297674,0.9452998901351038,5.994952343023957,0.9702729366923927,5.936134473019061,0.07771957043877711,18.21491597133792,0.4002119975788425,0.18365988819371615
e+,1.0,0.0,1.0,69.23094872482244,0.9999999999727598,69.6798556305801,1.2021313980710524,0.999999,1.2633833106560135,0.9995277444049822,1.1373233398440237,1.0,75.02510726062972,0.9558426531264387,0.841312219546126
O,8.0,16.0,1.0,23.671257361556723,0.996872453400776,23.218271534249876,8.095511437315082,0.9947091453795253,8.035540659199855,0.9962890598299871,8.031330711849735,0.1699626718137504,63.49064671025974,0.44921597259737595,0.2437664491764101
C,6.0,12.0,1.0,5.856082812254266,0.9523014502703325,6.006173342319414,5.969722304268314,0.9332964050896981,6.180311171398209,0.9527023686836065,5.912275952775164,0.061852337449127714,17.01524866600814,0.4890595971062168,0.16041547707250964
O,8.0,16.0,1.0,42.34206172325,0.9990193717645767,42.493570604015844,7.994503374438062,0.999999,8.09046174657905,0.9996196156160853,7.938168939471376,0.20845736715472707,86.6933579280313,0.21158908421813197,0.21982359273200358
p,1.0,1.0,1.0,170.691752066235,0.9999848924973916,145.00247854266715,0.9036949314723448,0.999999,1.0810949236629588,0.999999,1.1376196470712225,0.14651006767129898,67.59483018089358,0.40263562640243217,0.0
p,1.0,1.0,1.0,17.834439157460512,0.9986189535614932,17.81574502837464,0.756954734182822,0.999999,0.6982672474456891,0.9983829260193374,1.0605745705806746,0.15038186699161024,9.490033382015767,0.6141714846334212,0.21797676171547065
O,8.0,16.0,1.0,67.79151950177719,0.9996170982487396,68.28668230096355,7.9906442430070985,0.999999,8.138698650866287,0.9994823579660589,8.099395562747208,0.0872853438898859,341.71349005216507,0.6869300282480261,0.2052245221159649
p,1.0,1.0,1.0,3.100983954407556,0.9571459688242792,3.036123539025155,0.84912002840125,0.9278991864924387,0.7018599827032812,0.9591717245079959,0.8288121055083699,0.061268874512887345,1.4027980493202032,0.5129021990487542,0.15564410200879883
O,8.0,16.0,1.0,14.8479165056952,0.9921079193193666,14.781848813741416,8.02282755013167,0.9965222159312186,8.03289258188435,0.9925360397768408,8.129423437950253,0.22756968467517166,27.91806822749015,0.30121850820618257,0.0
e+,1.0,0.0,1.0,5.267060892465323,0.9999999952937679,5.278510095224999,1.0048107453505792,0.9774347297593173,1.3503471582520907,0.999999,0.867953603062125,0.556121048551719,4.603788636741711,1.0,0.8164808120168652
p,1.0,1.0,1.0,287.91155317915036,0.9999946898602834,290.5719310621117,0.7908936541700875,0.999999,0.37901913444103763,0.9981333540341158,0.9937277274758455,0.21842234756809853,99.83708164707434,0.38979183041897947,0.32890402518145245
e-,1.0,0.0,-1.0,3.4820046907090902,0.9999999892315967,3.430323399549312,1.20583601996998,0.999999,1.073725511802473,0.9977035118043657,0.8072086603840325,0.7636097478221855,3.743669135006081,0.8907646676053823,0.8807873695819988
e-,1.0,0.0,-1.0,222.25482779991026,0.9999999999973569,223.43532033917197,0.8397280019333127,0.999999,0.9970114270082016,0.999999,0.8854116182606995,0.9804072284172041,235.00969584683486,1.0,0.7718473629653319
p,1.0,1.0,1.0,10.290843247563288,0.9958692565370567,10.326841621895706,0.8482542518136496,0.969113401388243,0.6331550946706342,0.9949701576313138,1.1701657057119614,0.20284460009306854,4.988534439705909,0.5009906213957218,0.21776678358066426
He,2.0,4.0,1.0,17.158133599839555,0.9940724851014269,17.002479798302204,2.023043906292563,0.999999,2.04083255448292,0.9937221563956116,1.8975293779767382,0.22435128304659174,25.499009150797452,0.6421306345296636,0.19634279217972067
e+,1.0,0.0,1.0,19.84922762973498,0.9999999996686227,20.09847293011342,1.162314003208622,0.999999,0.996037472866475,0.9997560911804945,1.255423354121917,0.9303584963022051,19.547225388126037,1.0,0.9349158070427283
e-,1.0,0.0,-1.0,3.9718307979874425,0.9999999917238466,4.0097758523247755,1.101513148036881,0.9667192496328797,1.0588502086843308,0.9981665511209405,1.0917441282795168,0.7371897450147107,3.3026119885614436,0.8484369460235992,0.955066823829448
Fe,26.0,56.0,1.0,3.9072854980697374,0.8882284060753423,3.9050140307757792,25.9236794707989,0.906253341734626,25.858554140493265,0.8881549199943395,25.970006474625396,0.2755081082244116,67.47468992384663,0.5423507200269376,0.21507697335044268
C,6.0,12.0,1.0,8.540460550534249,0.9767010000735526,8.431859394541657,5.900866522624764,0.999999,6.17195332640758,0.977151261000044,5.988611457435293,0.3335078138967081,21.221056977316675,0.4500928713018307,0.534943567298203
O,8.0,16.0,1.0,70.13791840618894,0.9996422754441572,70.64736319089589,8.140337389284305,0.9701986413175685,7.987926536575192,0.9993803184729538,7.9706742346429085,0.15486073060186717,288.4345061803675,0.501838101271353,0.16933576211628915
O,8.0,16.0,1.0,54.43728362240177,0.9994063809234143,53.04688728352071,8.113948977985059,0.999999,8.258725378460545,0.999573805289225,7.870475351723083,0.22174081511020344,122.94834049528262,0.4990549917086056,0.171510140131819
e-,1.0,0.0,-1.0,295.93049485719916,0.9999999999985091,317.44854623091686,1.0128055691619866,0.9908495359517132,0.627150477094796,0.9980795430194208,1.0140291413655358,0.7956309708036221,279.67728220636764,0.9687072839828064,0.9104845327358848
C,6.0,12.0,1.0,1.6554703163861249,0.6615533418739481,1.6922033288032117,6.113433370712684,0.67102223082589,6.117725147303793,0.6606644884719703,5.954041386894526,0.06672000542578996,3.4607170014403907,0.3625633932863075,0.17030135049794548
Si,14.0,28.0,1.0,76.0097309949436,0.9996953853975566,77.06347741387019,14.008362263872948,0.9867717727438702,13.98216046099243,0.999999,14.02264719860319,0.208179328486067,558.8913081032488,0.5830307148414473,0.10650416696746634
He,2.0,4.0,1.0,3.0400139611190076,0.8509370691614903,3.057270399071482,2.0818789348357196,0.886314006313281,1.6794397191393833,0.8511214709172077,2.061674878975014,0.17474812864691763,3.4735943831299836,0.6155983670864469,0.0
Si,14.0,28.0,1.0,18.444178698081096,0.9948641401129935,18.077461808274514,13.966296373384628,0.9852799803702653,14.060846224769373,0.9953302905253635,13.940227298159751,0.11865406305697808,107.87199634015239,0.4281966681405662,0.17443620982470526
Fe,26.0,56.0,1.0,3.0652197937338928,0.8348786979351919,3.062683476955236,26.000018878097485,0.8467472473751011,26.021220476149082,0.8352955766649878,26.013952528976365,0.11049842652012506,64.8326251353974,0.7083500895769448,0.20699855890945862
C,6.0,12.0,1.0,208.36928008844112,0.9999594497268329,216.70784350676564,5.973225803197349,0.9825863754208265,5.74947409711976,0.999446059120206,5.956669636332002,0.19209744102629323,856.6572135116655,0.7848930304600658,0.40456215965232695
e-,1.0,0.0,-1.0,18.04596318289783,0.9999999995990873,18.144698496180567,0.728980467134013,0.999999,0.5409930553861156,0.999999,0.9534562954061195,0.751470904038355,18.516524788549507,1.0,0.7481903905517788
C,6.0,12.0,1.0,14.555561868153825,0.9917916359701633,14.552449216730176,6.009908869562663,0.974036806732034,6.322533754213492,0.9927608856073655,5.964020754172111,0.24557237521277786,46.43016597634925,0.5751887538165288,0.11211875046181961
Fe,26.0,56.0,1.0,5.773911341084843,0.9438570951385197,5.902361687338267,25.821576069208994,0.9472852627954083,26.004610187907,0.9440060870130926,26.03098961526261,0.3216440807441092,31.89207148326024,0.24133943965117394,0.35958802075471463
C,6.0,12.0,1.0,12.94530595439852,0.9896561182557965,12.765574545641567,6.169355585757363,0.9729002733798531,5.885060734629667,0.9892962732321041,6.05113919719611,0.13766956252363632,38.175086970921356,0.5390357285799176,0.23953766650244587
Si,14.0,28.0,1.0,1.880233800449932,0.7078009093840407,1.9236638555273093,14.052605392929493,0.6781535665474405,13.908355581287893,0.708301066311741,13.963391172902709,0.09677229299999819,6.469627104113028,0.34878055575129807,0.09439217464748166
C,6.0,12.0,1.0,49.52450269605356,0.9992828995544724,49.065976968274384,5.97711752782393,0.9750673673176055,5.915486807354656,0.999999,5.936901832829229,0.07589475698672529,259.22206205453784,0.6228965508028836,0.32415591299744284
He,2.0,4.0,1.0,25.918645331386546,0.9973892838163589,26.957684300164225,2.095723965550684,0.9733803511779385,1.9332854412107967,0.9980715717148316,1.9153387648747362,0.2320987023959577,9.043257603115018,0.1917252494965403,0.0832420813264708
Fe,26.0,56.0,1.0,1.7645361114167122,0.6577134519276366,1.7946857763629263,25.972536901055335,0.6538641423735662,26.05665971582687,0.6576706820003057,25.97348846532726,0.27075233360837064,13.212647847938664,0.3134858516593189,0.07626048332940877
e+,1.0,0.0,1.0,1.7930821954861413,0.9999999593921873,1.7596930215780628,0.8160120597716252,0.994413175337685,0.5642699074100992,0.999999,0.9312228604548108,0.8230363574345337,1.8769661387944898,1.0,0.9631758584570492
He,2.0,4.0,1.0,5.3174448288584495,0.9430015242302408,5.263169252859019,1.6911826569717139,0.915777982844975,1.6627337712600916,0.9443700796333466,2.07148501621975,0.24618685370608864,5.35872667006785,0.43522299940970977,0.0
e+,1.0,0.0,1.0,14.857443984318856,0.9999999994085449,14.871937965936223,1.1785914734018985,0.999999,1.3994938677405808,0.9997410531226149,0.9176594626743549,0.8375327859275246,14.054913728512867,0.9843766481252615,1.0
O,8.0,16.0,1.0,3.56101816305796,0.8846801406972478,3.5962343843775813,8.12670976849439,0.8704538110948137,7.819039074204511,0.8845947951875939,8.054612323483669,0.29212547982323217,31.569360207865866,0.9003784739613845,0.2657657260855918
Fe,26.0,56.0,1.0,2.1150966230664014,0.723024602528887,2.108860753187088,26.01151960184192,0.7295141495846581,25.95891356830927,0.7227543852897835,25.967718061350745,0.2832257534497554,36.49796705573841,0.6727729047850936,0.0
Fe,26.0,56.0,1.0,1.732406339164063,0.6508372262571896,1.7266743049148836,25.99845128548319,0.6429665479365544,25.956182804065815,0.6507502096134195,26.013980640444856,0.187397381238632,25.50267932997688,0.5914312391740465,0.538563907650385
e+,1.0,0.0,1.0,5.698859762547547,0.9999999959799257,5.675917841707867,1.0289524126584821,0.999999,0.8998981711761684,0.999999,1.4723640938506146,0.7455414439622187,5.712360479751893,0.8819880806968643,0.9215755970642686
O,8.0,16.0,1.0,36.276495606272746,0.9986647382543047,37.46975805344778,8.187345469955412,0.999999,8.05191710193939,0.9984523226831866,7.980976872582939,0.014042572902537354,246.55207139679797,0.8630440109103397,0.2570339491048994
Si,14.0,28.0,1.0,47.906354366713465,0.9992336945549245,46.89054242577962,14.056883658803125,0.999999,14.18555968777234,0.999999,13.999684735718729,0.1682752192588385,218.0012419953259,0.36820792549126713,0.2626773572829296
Si,14.0,28.0,1.0,5.0199234133048405,0.9366922821267702,5.124729826375426,13.901323539492497,0.9542782555899724,13.98872876808918,0.9367021959041497,14.02242934995121,0.10320454510439203,22.50059255664637,0.40556072600015985,0.18430804106313572
C,6.0,12.0,1.0,12.341645592088174,0.9886370865421183,11.993808795686437,6.003975698187965,0.9889664416836241,5.914665032670384,0.9889156078602522,6.065944465834651,0.16426810754043436,22.844142373371003,0.3784059865589002,0.3250308512855261
e+,1.0,0.0,1.0,36.03888322040452,0.9999999998994766,35.74704007066231,1.1572296446346328,0.975780024558398,1.1557659344925104,0.9973223405678697,0.8711448597172968,0.8983060864715153,36.64924000294907,1.0,0.9089833883176337
He,2.0,4.0,1.0,7.796035384315811,0.9722315588342197,7.854611424034178,1.9959317795143248,0.9324753521916262,1.5588122937532929,0.9728560649273035,2.137799819072694,0.062027532776432026,7.089570208135794,0.46484903223527113,0.0
Si,14.0,28.0,1.0,265.5416896803272,0.9999750307275368,248.7389464177371,14.04373708638169,0.999999,14.09613140165018,0.999999,13.971614614650985,0.06320951589807938,595.828889716999,0.14737730600893245,0.25684792507598697
C,6.0,12.0,1.0,51.99636733061143,0.999349394718138,48.90747163134412,5.851202372777973,0.9934937062442577,5.839626082438518,0.999999,5.947047052879987,0.13243591257692422,159.9545441791063,0.5010231335237604,0.21367812100996503
He,2.0,4.0,1.0,27.09070468184901,0.9976095066655974,27.877741113792453,1.8932592886414659,0.9767254206049821,2.003599551463829,0.9975924236399836,1.998964703104909,0.27190143277845924,32.897913509471856,0.521976068372265,0.3116385734990353
e+,1.0,0.0,1.0,17.114734953694466,0.9999999995542723,17.623522092216866,0.6123520513838463,0.9779313340834711,0.40950354216954665,0.999999,0.6161607133418259,0.7699014257612787,20.009476293435274,1.0,0.6987919699191021
O,8.0,16.0,1.0,16.542895839158902,0.9936276765158871,16.338123077049403,8.05121131237634,0.9643309803554909,8.222000945473438,0.9931536088287918,8.070223944039492,0.24001284465406458,71.9339127799035,0.9315597614294152,0.16742095228553142
He,2.0,4.0,1.0,5.280148905784683,0.9422621164101769,5.292636925488246,2.0335215953369867,0.9363354023106196,1.7877643041758946,0.9435086895960387,2.1142323860254812,0.17570790587913626,4.42900679820331,0.4141180085140628,0.2429858301022019
He,2.0,4.0,1.0,1.5535876993741422,0.6377103755018169,1.5601201945459169,1.8971856339629012,0.6333572138832774,1.9064010809845506,0.6363059360914102,1.9573862735445107,0.12328574701060198,1.5174981594050345,0.45328326938241587,0.0
Fe,26.0,56.0,1.0,119.0184889313883,0.9998558767024924,111.68747432869802,26.00067969331789,0.9915608981537173,25.964597271660438,0.9999973679909259,26.039196172731263,0.0457167961140256,2401.761344405455,0.8085673471161496,0.26359462401483114
e-,1.0,0.0,-1.0,174.90911142663873,0.9999999999957324,173.44691431909766,0.9804144159036708,0.9839140275021253,1.7167498674576036,0.999999,1.1215737408933957,0.8428573878554918,192.24765071288985,0.9791491279647321,0.7731541477078809
e+,1.0,0.0,1.0,259.4050066377683,0.9999999999980598,259.63857080924134,1.0590796369888473,0.999999,0.8556161344153393,0.999999,0.8718124671314242,0.9231706966200512,259.3522226626573,1.0,0.8411092087243796
Fe,26.0,56.0,1.0,10.015966084281887,0.9802461227819088,9.923995920351304,26.005447640346556,0.999999,25.92935347810725,0.9803121698687315,25.980173970189167,0.30443827679179547,150.9166074106885,0.6252787789338863,0.1751061923668346
Fe,26.0,56.0,1.0,220.98531105957795,0.9999581878117223,241.69081505252134,26.06804607307263,0.999999,26.014187187681024,0.9995286702888124,26.012889193993043,0.05211722671756058,145.7398850159605,0.02523384279327401,0.13002379517858587
p,1.0,1.0,1.0,54.933319071192265,0.9998541652903045,56.64098104395707,0.5416768087801802,0.999999,1.1320199571179677,0.9984712790772269,0.9546414362911175,0.11382912568535652,14.396148376631373,0.2550271143840427,0.10597644765055048
Fe,26.0,56.0,1.0,11.108296879399369,0.9838511463490683,11.428634983756996,26.03313967954632,0.9869935244480486,26.034471957895143,0.9841599690742587,25.973131830001538,0.13775184883513014,128.91603319617096,0.5091163148091246,0.2877976353045524
e+,1.0,0.0,1.0,188.4964303082165,0.9999999999963255,193.1850480396347,1.1385580928133006,0.999999,1.202079642450128,0.9987558547932601,0.8219960600589529,0.9446503442390479,181.57180784253006,0.9400739474520071,0.8711109533095494
e-,1.0,0.0,-1.0,250.70435484536765,0.9999999999979228,234.11967044705892,1.0688509782490532,0.9882088675858209,0.9773797127333336,0.999999,1.22179749991721,0.8595341208447083,236.6006569536791,1.0,0.8101858498722386
p,1.0,1.0,1.0,21.019085538619606,0.9990051639764883,20.875557106679018,1.2662369746584774,0.999999,1.215447670503027,0.9999226679410331,0.7231590450490015,0.16577954201476644,14.07127385627618,0.6269948147550777,0.2966466627178213
C,6.0,12.0,1.0,85.3641973410788,0.9997584657664853,85.78896314471241,5.97642697539212,0.999999,6.073984021244815,0.9993735831509395,6.135372180513427,0.062437570829089906,135.9230555695489,0.31713026536066524,0.21596621301787006
e-,1.0,0.0,-1.0,83.89366745760756,0.9999999999814496,82.61240105646885,0.833222514872193,0.999999,1.0692599318268812,0.9988999325682211,1.053586323371213,0.7750340722695812,88.63746088457177,1.0,0.7619830080211502
e+,1.0,0.0,1.0,32.22225489145322,0.9999999998742529,32.17464666771093,1.0447744783510482,0.999999,0.8331797888656077,0.9993625970525264,0.993626253549723,0.8797349038170198,35.224882275333314,0.9565286760051179,0.7630884474696326
Si,14.0,28.0,1.0,11.149792236750404,0.9861309933036808,11.170864941987164,13.996409428527786,0.999999,13.868989038740246,0.9862521515866157,14.07206608852943,0.28746706686532664,88.33390136981673,0.6315989503744788,0.2774235555471494
C,6.0,12.0,1.0,2.1517098450455996,0.7536522168301568,2.1560036146083768,6.14717840484038,0.7605504200246369,6.172282240322287,0.7537857803117114,5.8893005639833484,0.17063344046989526,5.0725412181930825,0.3819149112221242,0.32383222298033465
C,6.0,12.0,1.0,296.51694359465483,0.999979974862431,358.6643906487006,6.234447653508217,0.9766969603529184,5.852925464008743,0.999999,5.995776321315119,0.22359650346168353,1571.5261479990677,0.7126718838092367,0.37132788848129805
Fe,26.0,56.0,1.0,1.504951132398348,0.5972738768553721,1.4931420294815887,25.905326619337757,0.5796894423088343,25.888549746278233,0.5972084887916264,25.990429880521642,0.06443625065864914,20.08433866228564,0.6294913198053798,0.4519665439234107
e+,1.0,0.0,1.0,2.158062721187512,0.9999999719662063,2.1395932473443797,0.7513343166672951,0.999999,1.596530588321777,0.9993900679505654,1.1756330522757887,0.7314362004836048,2.2366788305952023,0.9971624069161722,0.8054458531385034
Fe,26.0,56.0,1.0,8.47997359260388,0.9727583149768346,8.551224827432774,25.953248937570166,0.9822992201491306,25.968461025045055,0.9729373786354403,25.986014571975964,0.3162939830664995,108.77758533571688,0.4994088984953171,0.1982502871233369
